ISO3,CTSCode,Year,Measurements
KAZ,ECCS,2013,1.591
KEN,ECCS,2013,0.888
KIR,ECCS,2013,0.802
PRK,ECCS,2013,0.298
KOR,ECCS,2013,0.54
KWT,ECCS,2013,1.348
KGZ,ECCS,2013,1.325
LAO,ECCS,2013,1.031
LVA,ECCS,2013,1.055
LBN,ECCS,2013,1.221
LSO,ECCS,2013,1.227
LBR,ECCS,2013,0.901
LBY,ECCS,2013,1.201
LIE,ECCS,2013,0.954
LTU,ECCS,2013,0.95
LUX,ECCS,2013,0.586
MDG,ECCS,2013,0.538
MWI,ECCS,2013,0.853
MYS,ECCS,2013,0.931
MDV,ECCS,2013,0.694
MLI,ECCS,2013,0.99
MLT,ECCS,2013,1.499
MHL,ECCS,2013,0.692
MTQ,ECCS,2013,0.825
MRT,ECCS,2013,1.416
MUS,ECCS,2013,0.428
MYT,ECCS,2013,0.612
MEX,ECCS,2013,0.761
FSM,ECCS,2013,0.822
MDA,ECCS,2013,1.26
MCO,ECCS,2013,0.802
MNG,ECCS,2013,1.03
MNE,ECCS,2013,1.483
MSR,ECCS,2013,0.762
MAR,ECCS,2013,1.306
MOZ,ECCS,2013,0.574
MMR,ECCS,2013,0.958
NPL,ECCS,2013,0.193
NLD,ECCS,2013,0.44
NCL,ECCS,2013,0.651
NZL,ECCS,2013,0.908
NIC,ECCS,2013,0.867
NER,ECCS,2013,0.94
NGA,ECCS,2013,1.014
NFK,ECCS,2013,0.543
MKD,ECCS,2013,1.428
NOR,ECCS,2013,0.787
OMN,ECCS,2013,0.931
PAK,ECCS,2013,0.748
PLW,ECCS,2013,0.749
PAN,ECCS,2013,0.777
PNG,ECCS,2013,0.608
PRY,ECCS,2013,0.473
PER,ECCS,2013,0.749
PHL,ECCS,2013,1.018
POL,ECCS,2013,0.65
PRT,ECCS,2013,0.828
PRI,ECCS,2013,0.807
QAT,ECCS,2013,1.296
ROU,ECCS,2013,1.365
RUS,ECCS,2013,1.149
SPM,ECCS,2013,1.337
WSM,ECCS,2013,0.943
SMR,ECCS,2013,1.015
STP,ECCS,2013,0.831
SAU,ECCS,2013,1.216
SEN,ECCS,2013,1.206
SRB,ECCS,2013,1.43
SYC,ECCS,2013,0.565
SLE,ECCS,2013,0.71
SGP,ECCS,2013,0.717
SVK,ECCS,2013,0.953
SVN,ECCS,2013,1.265
SLB,ECCS,2013,0.354
SOM,ECCS,2013,1.143
ZAF,ECCS,2013,0.797
SSD,ECCS,2013,1.284
ESP,ECCS,2013,0.84
LKA,ECCS,2013,0.791
KNA,ECCS,2013,0.762
LCA,ECCS,2013,0.922
VCT,ECCS,2013,0.938
SDN,ECCS,2013,1.181
SUR,ECCS,2013,1.944
SJM,ECCS,2013,2.27
SWE,ECCS,2013,0.855
CHE,ECCS,2013,0.807
SYR,ECCS,2013,1.347
TWN,ECCS,2013,0.73
TJK,ECCS,2013,1.257
TZA,ECCS,2013,0.949
THA,ECCS,2013,1.005
TLS,ECCS,2013,0.423
TGO,ECCS,2013,0.861
TON,ECCS,2013,0.931
TTO,ECCS,2013,0.936
TUN,ECCS,2013,1.571
TKM,ECCS,2013,1.726
TUV,ECCS,2013,0.708
UGA,ECCS,2013,0.871
UKR,ECCS,2013,1.501
ARE,ECCS,2013,0.811
GBR,ECCS,2013,0.359
USA,ECCS,2013,0.616
VIR,ECCS,2013,0.83
URY,ECCS,2013,0.187
UZB,ECCS,2013,1.541
VUT,ECCS,2013,0.52
VEN,ECCS,2013,1.007
VNM,ECCS,2013,0.96
WLF,ECCS,2013,0.572
PSE,ECCS,2013,1.113
ESH,ECCS,2013,1.513
ZMB,ECCS,2013,0.949
ZWE,ECCS,2013,0.382
AFG,ECCS,2014,0.484
ALB,ECCS,2014,1.332
DZA,ECCS,2014,1.705
ASM,ECCS,2014,0.898
AND,ECCS,2014,1.926
AGO,ECCS,2014,0.705
AIA,ECCS,2014,0.902
ATG,ECCS,2014,0.763
ARG,ECCS,2014,0.857
ARM,ECCS,2014,1.246
ABW,ECCS,2014,1.049
AUS,ECCS,2014,1.124
AUT,ECCS,2014,2.417
AZE,ECCS,2014,1.247
BHS,ECCS,2014,0.863
BHR,ECCS,2014,1.842
BGD,ECCS,2014,0.759
BRB,ECCS,2014,0.736
BLR,ECCS,2014,2.183
BEL,ECCS,2014,2.426
BLZ,ECCS,2014,0.757
BEN,ECCS,2014,1.05
BTN,ECCS,2014,0.87
BOL,ECCS,2014,1.058
BIH,ECCS,2014,1.88
BWA,ECCS,2014,0.239
BRA,ECCS,2014,1.217
VGB,ECCS,2014,1.041
BRN,ECCS,2014,0.934
BGR,ECCS,2014,1.167
BFA,ECCS,2014,0.921
CPV,ECCS,2014,1.16
KHM,ECCS,2014,0.595
CMR,ECCS,2014,0.872
CAN,ECCS,2014,0.304
CYM,ECCS,2014,0.638
CAF,ECCS,2014,0.462
TCD,ECCS,2014,0.889
CHL,ECCS,2014,0.289
HKG,ECCS,2014,0.599
MAC,ECCS,2014,0.599
CHN,ECCS,2014,1.093
COL,ECCS,2014,0.974
COM,ECCS,2014,0.812
COD,ECCS,2014,0.979
COG,ECCS,2014,0.721
COK,ECCS,2014,0.816
CRI,ECCS,2014,0.634
HRV,ECCS,2014,2.049
CUB,ECCS,2014,1.076
CYP,ECCS,2014,1.028
CZE,ECCS,2014,2.507
DNK,ECCS,2014,2.675
DJI,ECCS,2014,1.208
DMA,ECCS,2014,0.765
DOM,ECCS,2014,0.854
ECU,ECCS,2014,1.119
EGY,ECCS,2014,1.242
SLV,ECCS,2014,0.65
GNQ,ECCS,2014,0.798
ERI,ECCS,2014,0.902
EST,ECCS,2014,2.406
SWZ,ECCS,2014,0.607
ETH,ECCS,2014,1.076
FRO,ECCS,2014,1.833
FJI,ECCS,2014,0.544
FIN,ECCS,2014,2.58
FRA,ECCS,2014,2.07
PYF,ECCS,2014,0.439
GAB,ECCS,2014,0.766
GMB,ECCS,2014,1.195
GEO,ECCS,2014,1.209
DEU,ECCS,2014,2.519
GHA,ECCS,2014,0.892
GIB,ECCS,2014,1.365
GRC,ECCS,2014,1.068
GRL,ECCS,2014,1.651
GRD,ECCS,2014,0.765
GLP,ECCS,2014,0.833
GTM,ECCS,2014,0.699
GUF,ECCS,2014,1.541
GIN,ECCS,2014,0.823
GNB,ECCS,2014,1.067
GUY,ECCS,2014,1.409
HTI,ECCS,2014,1.353
VAT,ECCS,2014,1.323
HND,ECCS,2014,0.624
HUN,ECCS,2014,2.209
ISL,ECCS,2014,1.621
IND,ECCS,2014,0.517
IDN,ECCS,2014,0.75
IRN,ECCS,2014,1.03
IRQ,ECCS,2014,1.172
IRL,ECCS,2014,1.304
IMN,ECCS,2014,1.462
ISR,ECCS,2014,0.915
ITA,ECCS,2014,1.655
JAM,ECCS,2014,1.293
JPN,ECCS,2014,0.537
JOR,ECCS,2014,0.857
KAZ,ECCS,2014,0.657
KEN,ECCS,2014,0.968
KIR,ECCS,2014,0.942
PRK,ECCS,2014,1.583
KOR,ECCS,2014,1.055
KWT,ECCS,2014,1.474
KGZ,ECCS,2014,0.418
LAO,ECCS,2014,0.617
LVA,ECCS,2014,2.302
LBN,ECCS,2014,1.021
LSO,ECCS,2014,1.313
LBR,ECCS,2014,0.86
LBY,ECCS,2014,1.264
LIE,ECCS,2014,2.273
LTU,ECCS,2014,2.224
LUX,ECCS,2014,2.488
MDG,ECCS,2014,0.589
MWI,ECCS,2014,1.142
MYS,ECCS,2014,0.944
MDV,ECCS,2014,0.774
MLI,ECCS,2014,0.853
MLT,ECCS,2014,1.62
MHL,ECCS,2014,0.712
MTQ,ECCS,2014,0.756
MRT,ECCS,2014,1.301
MUS,ECCS,2014,0.516
MYT,ECCS,2014,0.829
MEX,ECCS,2014,0.872
FSM,ECCS,2014,0.651
MDA,ECCS,2014,1.349
MCO,ECCS,2014,1.909
MNG,ECCS,2014,1.894
MNE,ECCS,2014,1.585
MSR,ECCS,2014,0.763
MAR,ECCS,2014,1.674
MOZ,ECCS,2014,0.763
MMR,ECCS,2014,0.861
NPL,ECCS,2014,0.319
NLD,ECCS,2014,2.572
NCL,ECCS,2014,0.672
NZL,ECCS,2014,0.436
NIC,ECCS,2014,0.856
NER,ECCS,2014,1.121
NGA,ECCS,2014,1.101
NFK,ECCS,2014,0.385
MKD,ECCS,2014,1.341
NOR,ECCS,2014,2.405
OMN,ECCS,2014,0.924
PAK,ECCS,2014,0.34
PLW,ECCS,2014,0.794
PAN,ECCS,2014,0.704
PNG,ECCS,2014,0.194
PRY,ECCS,2014,1.256
PER,ECCS,2014,0.976
PHL,ECCS,2014,0.87
POL,ECCS,2014,2.366
PRT,ECCS,2014,1.247
PRI,ECCS,2014,0.91
QAT,ECCS,2014,1.685
ROU,ECCS,2014,1.539
RUS,ECCS,2014,1.742
SPM,ECCS,2014,0.438
WSM,ECCS,2014,0.804
SMR,ECCS,2014,1.562
STP,ECCS,2014,0.916
SAU,ECCS,2014,1.296
SEN,ECCS,2014,1.152
SRB,ECCS,2014,1.616
SYC,ECCS,2014,0.714
SLE,ECCS,2014,0.666
SGP,ECCS,2014,0.879
SVK,ECCS,2014,2.353
SVN,ECCS,2014,2.463
SLB,ECCS,2014,0.455
SOM,ECCS,2014,1.168
ZAF,ECCS,2014,0.933
SSD,ECCS,2014,1.049
ESP,ECCS,2014,1.524
LKA,ECCS,2014,0.891
KNA,ECCS,2014,0.763
LCA,ECCS,2014,0.754
VCT,ECCS,2014,0.764
SDN,ECCS,2014,1.012
SUR,ECCS,2014,1.921
SJM,ECCS,2014,3.381
SWE,ECCS,2014,2.69
CHE,ECCS,2014,2.209
SYR,ECCS,2014,1.148
TWN,ECCS,2014,0.678
TJK,ECCS,2014,0.386
TZA,ECCS,2014,0.924
THA,ECCS,2014,0.601
TLS,ECCS,2014,0.38
TGO,ECCS,2014,1.032
TON,ECCS,2014,0.607
TTO,ECCS,2014,0.848
TUN,ECCS,2014,2.014
TKM,ECCS,2014,0.801
TUV,ECCS,2014,0.671
UGA,ECCS,2014,0.904
UKR,ECCS,2014,1.694
ARE,ECCS,2014,0.928
GBR,ECCS,2014,1.704
USA,ECCS,2014,0.509
VIR,ECCS,2014,1.02
URY,ECCS,2014,1.183
UZB,ECCS,2014,0.178
VUT,ECCS,2014,0.455
VEN,ECCS,2014,1.065
VNM,ECCS,2014,0.609
WLF,ECCS,2014,0.52
PSE,ECCS,2014,0.906
ESH,ECCS,2014,1.448
ZMB,ECCS,2014,0.763
ZWE,ECCS,2014,0.315
AFG,ECCS,2015,1.139
ALB,ECCS,2015,1.702
DZA,ECCS,2015,1.134
ASM,ECCS,2015,0.738
AND,ECCS,2015,1.662
AGO,ECCS,2015,1.253
AIA,ECCS,2015,1.162
ATG,ECCS,2015,1.041
ARG,ECCS,2015,0.855
ARM,ECCS,2015,1.876
ABW,ECCS,2015,1.897
AUS,ECCS,2015,1.02
AUT,ECCS,2015,2.179
AZE,ECCS,2015,1.661
BHS,ECCS,2015,1.108
BHR,ECCS,2015,2.392
BGD,ECCS,2015,0.905
BRB,ECCS,2015,1.204
BLR,ECCS,2015,2.252
BEL,ECCS,2015,1.379
BLZ,ECCS,2015,1.251
BEN,ECCS,2015,1.196
BTN,ECCS,2015,0.99
BOL,ECCS,2015,1.51
BIH,ECCS,2015,1.864
BWA,ECCS,2015,1.873
BRA,ECCS,2015,1.601
VGB,ECCS,2015,1.284
BRN,ECCS,2015,1.121
BGR,ECCS,2015,1.417
BFA,ECCS,2015,1.139
CPV,ECCS,2015,1.148
KHM,ECCS,2015,1.103
CMR,ECCS,2015,1.111
CAN,ECCS,2015,1.287
CAF,ECCS,2015,0.753
TCD,ECCS,2015,1.067
CHL,ECCS,2015,0.645
HKG,ECCS,2015,1.059
MAC,ECCS,2015,1.059
CHN,ECCS,2015,1.308
COL,ECCS,2015,1.411
COM,ECCS,2015,1.028
COD,ECCS,2015,1.07
COG,ECCS,2015,1.041
COK,ECCS,2015,0.228
CRI,ECCS,2015,0.942
HRV,ECCS,2015,1.934
CUB,ECCS,2015,1.345
CYP,ECCS,2015,1.138
CZE,ECCS,2015,2.124
DNK,ECCS,2015,1.517
DJI,ECCS,2015,1.731
DMA,ECCS,2015,1.042
DOM,ECCS,2015,1.155
ECU,ECCS,2015,1.566
EGY,ECCS,2015,1.181
SLV,ECCS,2015,1.277
GNQ,ECCS,2015,0.755
ERI,ECCS,2015,1.766
EST,ECCS,2015,2.338
SWZ,ECCS,2015,1.231
ETH,ECCS,2015,1.345
FRO,ECCS,2015,0.882
FJI,ECCS,2015,0.468
FIN,ECCS,2015,2.604
FRA,ECCS,2015,1.621
PYF,ECCS,2015,0.499
GAB,ECCS,2015,0.894
GMB,ECCS,2015,1.217
GEO,ECCS,2015,1.705
DEU,ECCS,2015,1.675
GHA,ECCS,2015,1.109
GIB,ECCS,2015,1.311
GRC,ECCS,2015,0.894
GRL,ECCS,2015,0.127
GRD,ECCS,2015,0.997
GLP,ECCS,2015,1.102
GTM,ECCS,2015,1.141
GUF,ECCS,2015,1.794
GIN,ECCS,2015,1.147
GNB,ECCS,2015,1.129
GUY,ECCS,2015,1.855
HTI,ECCS,2015,1.396
VAT,ECCS,2015,1.451
HND,ECCS,2015,1.079
HUN,ECCS,2015,2.053
ISL,ECCS,2015,0.378
IND,ECCS,2015,0.694
IDN,ECCS,2015,0.771
IRN,ECCS,2015,1.817
IRQ,ECCS,2015,1.957
IRL,ECCS,2015,0.368
IMN,ECCS,2015,0.348
ISR,ECCS,2015,1.373
ITA,ECCS,2015,1.726
JAM,ECCS,2015,1.366
JPN,ECCS,2015,0.813
JOR,ECCS,2015,1.501
KAZ,ECCS,2015,1.579
KEN,ECCS,2015,1.137
KIR,ECCS,2015,1.077
PRK,ECCS,2015,1.284
KOR,ECCS,2015,0.991
KWT,ECCS,2015,2.131
KGZ,ECCS,2015,1.381
LAO,ECCS,2015,1.232
LVA,ECCS,2015,2.139
LBN,ECCS,2015,1.381
LSO,ECCS,2015,1.77
LBR,ECCS,2015,1.273
LBY,ECCS,2015,0.699
LIE,ECCS,2015,2.086
LTU,ECCS,2015,2.09
LUX,ECCS,2015,1.538
MDG,ECCS,2015,0.942
MWI,ECCS,2015,1.316
MYS,ECCS,2015,1.131
MDV,ECCS,2015,0.907
MLI,ECCS,2015,1.097
MLT,ECCS,2015,1.618
MHL,ECCS,2015,0.625
MTQ,ECCS,2015,1.078
MRT,ECCS,2015,1.383
MUS,ECCS,2015,0.822
MYT,ECCS,2015,1.055
MEX,ECCS,2015,1.096
FSM,ECCS,2015,0.689
MDA,ECCS,2015,1.942
MCO,ECCS,2015,1.992
MNG,ECCS,2015,2.159
MNE,ECCS,2015,1.776
MSR,ECCS,2015,1.041
MAR,ECCS,2015,1.228
MOZ,ECCS,2015,1.101
MMR,ECCS,2015,1.127
NPL,ECCS,2015,0.556
NLD,ECCS,2015,1.298
NCL,ECCS,2015,0.884
NZL,ECCS,2015,0.457
NIC,ECCS,2015,1.102
NER,ECCS,2015,0.925
NGA,ECCS,2015,1.26
NFK,ECCS,2015,0.922
MKD,ECCS,2015,1.528
NOR,ECCS,2015,1.771
OMN,ECCS,2015,1.671
PAK,ECCS,2015,0.526
PLW,ECCS,2015,1.048
PAN,ECCS,2015,0.784
PNG,ECCS,2015,0.118
PRY,ECCS,2015,1.608
PER,ECCS,2015,1.35
PHL,ECCS,2015,1.109
POL,ECCS,2015,1.996
PRT,ECCS,2015,1.292
PRI,ECCS,2015,1.19
QAT,ECCS,2015,2.121
ROU,ECCS,2015,1.788
RUS,ECCS,2015,2.233
SPM,ECCS,2015,0.163
WSM,ECCS,2015,0.643
SMR,ECCS,2015,1.774
STP,ECCS,2015,0.834
SAU,ECCS,2015,1.937
SEN,ECCS,2015,1.277
SRB,ECCS,2015,1.748
SYC,ECCS,2015,1.014
SLE,ECCS,2015,0.86
SGP,ECCS,2015,1.119
SVK,ECCS,2015,2.093
SVN,ECCS,2015,2.158
SLB,ECCS,2015,0.289
SOM,ECCS,2015,1.724
ZAF,ECCS,2015,1.367
SSD,ECCS,2015,1.241
ESP,ECCS,2015,1.443
LKA,ECCS,2015,0.903
KNA,ECCS,2015,1.041
LCA,ECCS,2015,1.073
VCT,ECCS,2015,0.995
SDN,ECCS,2015,1.566
SUR,ECCS,2015,2.027
SJM,ECCS,2015,3.312
SWE,ECCS,2015,2.059
CHE,ECCS,2015,2.015
SYR,ECCS,2015,1.289
TWN,ECCS,2015,0.693
TJK,ECCS,2015,1.244
TZA,ECCS,2015,1.153
THA,ECCS,2015,1.146
TLS,ECCS,2015,0.488
TGO,ECCS,2015,1.182
TON,ECCS,2015,0.653
TTO,ECCS,2015,1.068
TUN,ECCS,2015,1.288
TKM,ECCS,2015,1.482
TUV,ECCS,2015,0.822
UGA,ECCS,2015,0.978
UKR,ECCS,2015,2.06
ARE,ECCS,2015,1.597
GBR,ECCS,2015,0.594
USA,ECCS,2015,1.533
VIR,ECCS,2015,1.269
URY,ECCS,2015,1.094
UZB,ECCS,2015,1.393
VUT,ECCS,2015,0.461
VEN,ECCS,2015,1.376
VNM,ECCS,2015,1.256
WLF,ECCS,2015,0.538
PSE,ECCS,2015,1.367
ESH,ECCS,2015,1.53
ZMB,ECCS,2015,1.874
ZWE,ECCS,2015,1.202
AFG,ECCS,2016,1.588
ALB,ECCS,2016,1.608
DZA,ECCS,2016,1.761
ASM,ECCS,2016,1.268
AND,ECCS,2016,1.957
AGO,ECCS,2016,1.484
AIA,ECCS,2016,1.178
ATG,ECCS,2016,1.203
ARG,ECCS,2016,0.363
ARM,ECCS,2016,1.344
ABW,ECCS,2016,1.318
AUS,ECCS,2016,1.105
AUT,ECCS,2016,2.109
AZE,ECCS,2016,1.452
BHS,ECCS,2016,1.035
BHR,ECCS,2016,1.671
BGD,ECCS,2016,1.476
BRB,ECCS,2016,1.51
BLR,ECCS,2016,2.212
BEL,ECCS,2016,1.892
BLZ,ECCS,2016,1.344
BEN,ECCS,2016,1.145
BTN,ECCS,2016,1.319
BOL,ECCS,2016,0.864
BIH,ECCS,2016,1.724
BWA,ECCS,2016,1.862
BRA,ECCS,2016,1.545
VGB,ECCS,2016,1.153
BRN,ECCS,2016,1.545
BGR,ECCS,2016,1.876
BFA,ECCS,2016,1.107
CPV,ECCS,2016,1.764
KHM,ECCS,2016,1.397
CMR,ECCS,2016,1.16
CAN,ECCS,2016,2.432
CAF,ECCS,2016,0.974
TCD,ECCS,2016,0.906
CHL,ECCS,2016,0.741
HKG,ECCS,2016,0.639
MAC,ECCS,2016,0.639
CHN,ECCS,2016,1.339
COL,ECCS,2016,1.295
COM,ECCS,2016,1.003
COD,ECCS,2016,1.52
COG,ECCS,2016,1.435
COK,ECCS,2016,0.968
CRI,ECCS,2016,0.917
HRV,ECCS,2016,1.844
CUB,ECCS,2016,1.37
CYP,ECCS,2016,1.509
CZE,ECCS,2016,2.08
DNK,ECCS,2016,1.849
DJI,ECCS,2016,1.547
DMA,ECCS,2016,1.202
DOM,ECCS,2016,1.145
ECU,ECCS,2016,1.543
EGY,ECCS,2016,1.373
SLV,ECCS,2016,1.241
GNQ,ECCS,2016,1.382
ERI,ECCS,2016,0.98
EST,ECCS,2016,1.901
SWZ,ECCS,2016,1.595
ETH,ECCS,2016,1.39
FRO,ECCS,2016,0.873
FJI,ECCS,2016,0.931
FIN,ECCS,2016,2.147
FRA,ECCS,2016,1.797
PYF,ECCS,2016,0.946
GAB,ECCS,2016,1.432
GMB,ECCS,2016,1.657
GEO,ECCS,2016,1.325
DEU,ECCS,2016,1.989
GHA,ECCS,2016,1.238
GIB,ECCS,2016,1.677
GRC,ECCS,2016,1.565
GRL,ECCS,2016,2.362
GRD,ECCS,2016,0.99
GLP,ECCS,2016,1.19
GTM,ECCS,2016,1.435
GUF,ECCS,2016,2.205
GIN,ECCS,2016,1.123
GNB,ECCS,2016,1.442
GUY,ECCS,2016,1.931
HTI,ECCS,2016,1.327
VAT,ECCS,2016,1.532
HND,ECCS,2016,1.252
HUN,ECCS,2016,1.883
ISL,ECCS,2016,1.372
IND,ECCS,2016,1.071
IDN,ECCS,2016,1.41
IRN,ECCS,2016,1.602
IRQ,ECCS,2016,1.705
IRL,ECCS,2016,0.966
IMN,ECCS,2016,1.043
ISR,ECCS,2016,1.688
ITA,ECCS,2016,1.735
JAM,ECCS,2016,1.525
JPN,ECCS,2016,1.302
JOR,ECCS,2016,1.734
KAZ,ECCS,2016,2.208
KEN,ECCS,2016,1.174
KIR,ECCS,2016,1.404
PRK,ECCS,2016,1.489
KOR,ECCS,2016,1.667
KWT,ECCS,2016,1.732
KGZ,ECCS,2016,1.764
LAO,ECCS,2016,1.256
LVA,ECCS,2016,1.921
LBN,ECCS,2016,1.67
LSO,ECCS,2016,2.161
LBR,ECCS,2016,1.454
LBY,ECCS,2016,1.631
LIE,ECCS,2016,2.074
LTU,ECCS,2016,1.937
LUX,ECCS,2016,1.892
MDG,ECCS,2016,0.895
MWI,ECCS,2016,1.409
MYS,ECCS,2016,1.558
MDV,ECCS,2016,0.946
MLI,ECCS,2016,1.18
MLT,ECCS,2016,1.857
MHL,ECCS,2016,0.997
MTQ,ECCS,2016,1.281
MRT,ECCS,2016,1.67
MUS,ECCS,2016,0.727
MYT,ECCS,2016,0.959
MEX,ECCS,2016,1.316
FSM,ECCS,2016,1.081
MDA,ECCS,2016,2.028
MCO,ECCS,2016,1.831
MNG,ECCS,2016,1.422
MNE,ECCS,2016,1.55
MSR,ECCS,2016,1.203
MAR,ECCS,2016,1.893
MOZ,ECCS,2016,1.337
MMR,ECCS,2016,1.351
NPL,ECCS,2016,1.068
NLD,ECCS,2016,1.943
NCL,ECCS,2016,1.55
NZL,ECCS,2016,1.101
NIC,ECCS,2016,1.233
NER,ECCS,2016,1.072
NGA,ECCS,2016,1.228
NFK,ECCS,2016,1.44
MKD,ECCS,2016,1.703
NOR,ECCS,2016,1.709
OMN,ECCS,2016,1.355
PAK,ECCS,2016,1.156
PLW,ECCS,2016,1.101
PAN,ECCS,2016,0.784
PNG,ECCS,2016,0.792
PRY,ECCS,2016,0.362
PER,ECCS,2016,1.515
PHL,ECCS,2016,1.569
POL,ECCS,2016,2.04
PRT,ECCS,2016,1.584
PRI,ECCS,2016,1.2
QAT,ECCS,2016,1.627
ROU,ECCS,2016,1.869
RUS,ECCS,2016,2.444
SPM,ECCS,2016,0.925
WSM,ECCS,2016,1.173
SMR,ECCS,2016,1.717
STP,ECCS,2016,1.528
SAU,ECCS,2016,1.584
SEN,ECCS,2016,1.633
SRB,ECCS,2016,1.703
SYC,ECCS,2016,0.997
SLE,ECCS,2016,0.788
SGP,ECCS,2016,1.395
SVK,ECCS,2016,1.937
SVN,ECCS,2016,2.079
SLB,ECCS,2016,0.802
SOM,ECCS,2016,1.363
ZAF,ECCS,2016,1.686
SSD,ECCS,2016,1.37
ESP,ECCS,2016,1.628
LKA,ECCS,2016,1.264
KNA,ECCS,2016,1.203
LCA,ECCS,2016,1.222
VCT,ECCS,2016,0.985
SDN,ECCS,2016,1.249
SUR,ECCS,2016,2.492
SJM,ECCS,2016,5.326
SWE,ECCS,2016,1.829
CHE,ECCS,2016,1.904
SYR,ECCS,2016,1.788
TWN,ECCS,2016,0.986
TJK,ECCS,2016,1.559
TZA,ECCS,2016,0.985
THA,ECCS,2016,1.433
TLS,ECCS,2016,1.505
TGO,ECCS,2016,1.227
TON,ECCS,2016,1.177
TTO,ECCS,2016,1.161
TUN,ECCS,2016,1.985
TKM,ECCS,2016,2.057
TUV,ECCS,2016,0.945
UGA,ECCS,2016,1.047
UKR,ECCS,2016,2.098
ARE,ECCS,2016,1.17
GBR,ECCS,2016,1.149
USA,ECCS,2016,2.216
VIR,ECCS,2016,1.164
URY,ECCS,2016,0.337
UZB,ECCS,2016,2.276
VUT,ECCS,2016,0.97
VEN,ECCS,2016,1.347
VNM,ECCS,2016,1.217
WLF,ECCS,2016,1.074
PSE,ECCS,2016,1.697
ESH,ECCS,2016,1.61
ZMB,ECCS,2016,1.428
ZWE,ECCS,2016,1.499
AFG,ECCS,2017,1.63
ALB,ECCS,2017,1.239
DZA,ECCS,2017,1.506
ASM,ECCS,2017,1.163
AND,ECCS,2017,1.894
AGO,ECCS,2017,0.786
AIA,ECCS,2017,1.031
ATG,ECCS,2017,0.959
ARG,ECCS,2017,0.968
ARM,ECCS,2017,0.865
ABW,ECCS,2017,1.359
AUS,ECCS,2017,1.072
AUT,ECCS,2017,1.754
AZE,ECCS,2017,1.283
BHS,ECCS,2017,1.379
BHR,ECCS,2017,2.138
BGD,ECCS,2017,1.288
BRB,ECCS,2017,1.163
BLR,ECCS,2017,1.605
BEL,ECCS,2017,1.723
BLZ,ECCS,2017,1.242
BEN,ECCS,2017,1.264
BTN,ECCS,2017,1.31
BOL,ECCS,2017,1.056
BIH,ECCS,2017,1.462
BWA,ECCS,2017,0.358
BRA,ECCS,2017,1.441
VGB,ECCS,2017,1.104
BRN,ECCS,2017,1.162
BGR,ECCS,2017,0.929
BFA,ECCS,2017,1.237
CPV,ECCS,2017,2.075
KHM,ECCS,2017,1.073
CMR,ECCS,2017,1.157
CAN,ECCS,2017,1.545
CAF,ECCS,2017,0.975
TCD,ECCS,2017,1.014
CHL,ECCS,2017,0.566
HKG,ECCS,2017,1.192
MAC,ECCS,2017,1.192
CHN,ECCS,2017,1.6
COL,ECCS,2017,0.989
COM,ECCS,2017,1.254
COD,ECCS,2017,1.247
COG,ECCS,2017,1.059
COK,ECCS,2017,1.333
CRI,ECCS,2017,0.647
HRV,ECCS,2017,1.559
CUB,ECCS,2017,1.304
CYP,ECCS,2017,0.774
CZE,ECCS,2017,1.597
DNK,ECCS,2017,1.62
DJI,ECCS,2017,1.831
DMA,ECCS,2017,0.958
DOM,ECCS,2017,0.903
ECU,ECCS,2017,1.118
EGY,ECCS,2017,0.587
SLV,ECCS,2017,0.708
GNQ,ECCS,2017,1.202
ERI,ECCS,2017,1.288
EST,ECCS,2017,1.466
SWZ,ECCS,2017,0.94
ETH,ECCS,2017,1.228
FRO,ECCS,2017,1.559
FJI,ECCS,2017,1.021
FIN,ECCS,2017,1.48
FRA,ECCS,2017,1.792
PYF,ECCS,2017,0.714
GAB,ECCS,2017,1.213
GMB,ECCS,2017,1.738
GEO,ECCS,2017,0.749
DEU,ECCS,2017,1.652
GHA,ECCS,2017,1.335
GIB,ECCS,2017,1.97
GRC,ECCS,2017,0.639
GRL,ECCS,2017,1.159
GRD,ECCS,2017,1.444
GLP,ECCS,2017,0.995
GTM,ECCS,2017,1.078
GUF,ECCS,2017,1.934
GIN,ECCS,2017,1.452
GNB,ECCS,2017,1.523
GUY,ECCS,2017,1.446
HTI,ECCS,2017,1.084
VAT,ECCS,2017,1.26
HND,ECCS,2017,0.909
HUN,ECCS,2017,1.327
ISL,ECCS,2017,1.658
IND,ECCS,2017,0.956
IDN,ECCS,2017,0.957
IRN,ECCS,2017,1.682
IRQ,ECCS,2017,1.612
IRL,ECCS,2017,1.194
IMN,ECCS,2017,1.306
ISR,ECCS,2017,0.808
ITA,ECCS,2017,1.642
JAM,ECCS,2017,1.225
JPN,ECCS,2017,0.771
JOR,ECCS,2017,1.017
KAZ,ECCS,2017,1.732
KEN,ECCS,2017,1.401
KIR,ECCS,2017,1.216
PRK,ECCS,2017,1.681
KOR,ECCS,2017,1.468
KWT,ECCS,2017,2.018
KGZ,ECCS,2017,1.339
LAO,ECCS,2017,1.04
LVA,ECCS,2017,1.479
LBN,ECCS,2017,1.05
LSO,ECCS,2017,1.445
LBR,ECCS,2017,1.474
LBY,ECCS,2017,0.332
LIE,ECCS,2017,1.838
LTU,ECCS,2017,1.534
LUX,ECCS,2017,1.66
MDG,ECCS,2017,1.2
MWI,ECCS,2017,1.276
